block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
18538859,2023-11-10 03:27:47,SWAP,0xc27daff9fb70cc357a667d7f74aea442340174a7927b63346e98a74393d81625,4,51,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,6983902527,-3302302738863966406,16916937577054076524,0,1723239311173208875830120903669458,199757.0,,,,
18538862,2023-11-10 03:28:23,SWAP,0xa26c94b65a3fc5394e46657dde2832499d35a16251d3abdeef777cd4a0d60d20,4,27,,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,160641202975,-75942015816148027047,16916937577054076524,0,1722883647132756090308378136439120,199753.0,,,,
18538863,2023-11-10 03:28:35,SWAP,0x9f4d489fde96a7643f847305742ea0e77f8fa6d96ef77b1f964a96e2ad70e3d2,22,188,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,10993000000,-5195718614063388573,16916937577054076524,0,1722859313695521460110994349164612,199753.0,,,,
18538864,2023-11-10 03:28:59,SWAP,0x69fb686269ef4d97d6c302d27edb94ff08513cac462169d58f4c0c7a6a8ba86d,175,160,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,5000000000,-2363145572260771349,16916937577054076524,0,1722848246226566683456455992423271,199753.0,,,,
18538864,2023-11-10 03:28:59,SWAP,0xbba9ff3b264d7f8cc7f601e6df2b2be9429fa0a7f7405151533d78517f5de578,202,222,,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,4956250000,-2342438084820300618,16916937577054076524,0,1722837275738296071589172633654793,199753.0,,,,
18538864,2023-11-10 03:28:59,SWAP,0xf258745a0d02262dfa02ecab873c07331fa20cdfb7bbdcb2bd7533998314c23e,229,281,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1089ed688e29def6de80b3262ac3374f14cf0857,51179694,-24188548351396865,16916937577054076524,0,1722837162454539420029967880835548,199753.0,,,,
18538865,2023-11-10 03:29:11,SWAP,0xba5de91c05f992c8dad15295aa3dc6b646461032917330e84c045718dfa388e6,16,105,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,96398139782,-45554046703403563468,16916937577054076524,0,1722623816309649988656464629942571,199750.0,,,,
18538866,2023-11-10 03:29:23,SWAP,0x086d14b15d0adab704fef726fb4a361e1729e50b1db54b27193c902cc6524ead,52,199,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1220966031,-576909147859114425,16916937577054076524,0,1722621114434590489430668388524713,199750.0,,,,
18538868,2023-11-10 03:29:47,SWAP,0x6ebef73dfd86a0c77a3caa4cb59f554f84806f872f924763511f8901e00e4308,15,170,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2500000000,-1181249879329631118,16916937577054076524,0,1722615582212402921327365642884607,199750.0,,,,
18538868,2023-11-10 03:29:47,SWAP,0xa7d969d1c809b84a3869273549a3299ad9eb3111bd580ce21bec7f1d2a720f86,100,331,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xba3c775f34402b870cbe50cb6209c16577d3828d,-6814078315,3222891618058066077,16916937577054076524,0,1722630668637344105485744196143404,199750.0,,,,
18538871,2023-11-10 03:30:23,SWAP,0x39a4da32f281923bcef06fc4ec21779cfb8d9f68ccfe59e76fd2479976edf95c,13,101,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x5a0d535f66f42d20ba8b5f8b2f3ff29a7fcd54b3,-4196384237,1984814724540631372,16916937577054076524,0,1722639959597733887931274335918438,199750.0,,,,
18538873,2023-11-10 03:30:47,SWAP,0x27eba04c4120d32136b487adad70fc7086becd79f0d1c68197b5869f1c5e0d9e,0,2,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,328053356423,-154943775330126358565,16913274001287417163,0,1721914157893334700653272196079428,199742.0,,,,
18538874,2023-11-10 03:30:59,SWAP,0x40374718fdc186d51a69f775e9581a13bb10c4be7b046cbf899fe2c5aeb7ab7b,1,7,,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,205165570946,-96835955973429569364,16895144630895102101,0,1721460266699150290802980730309875,199737.0,,,,
18538874,2023-11-10 03:30:59,SWAP,0x3643e6d0446ab8be2fc9721d6dee9a2c87e96ce7555b873e41a617b30f72e8bc,152,324,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-299000000,141228841189145533,16895144630895102101,0,1721460928647134458584731461614077,199737.0,,,,
18538875,2023-11-10 03:31:11,SWAP,0x4f97ce31765547adaab130c8fb2403b31b14b7e8dfe0c3b32ab2abb0663ea0dc,171,309,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,715283373,-337517038389668350,16895144630895102101,0,1721459345893310619130976058410834,199737.0,,,,
18538876,2023-11-10 03:31:23,SWAP,0xb94646225b473cf4139266efde675dbdbcee8e73201311dcf5b0e4b910467e03,0,2,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,-314931817404,148814062174649894323,16913274001287417163,0,1722156374602222212598331068374214,199745.0,,,,
18538877,2023-11-10 03:31:35,SWAP,0xd98d3cc8b517596d94b8b8649b0ba0191d1fb7e1bc251b30089199ab2c834c6e,3,31,,0x1111111254eeb25477b68fb85ed929f73a960582,0x5c49b554f7bdf02c9640f19b38232c8228e7a777,-39344839881,18600000000000000000,16913274001287417163,0,1722243460461573974899995207125590,199746.0,,,,
18538878,2023-11-10 03:31:47,SWAP,0x95c7fd2618e302f2fe14ddc58e781e06214af401f1054bf5b041877e8504b417,2,24,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-211213882630,99882060136857206784,16916937577054076524,0,1722711082949982797703878664421034,199751.0,,,,
18538878,2023-11-10 03:31:47,SWAP,0xa9e3cdc934266938535a07a798593c0bd10b0e28fd35fa95481489d5005b7daa,132,337,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,1500000000,-708824872758127237,16916937577054076524,0,1722707763265674852578669992868897,199751.0,,,,
18538879,2023-11-10 03:31:59,SWAP,0xdab0547eb3dc8b16a3614332188b9baa94670c81754b3b68eb16a622bc447dbd,8,88,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-242899493179,114932664075681005568,16916937577054076524,0,1723245765536726356106529940608264,199757.0,,,,
18538879,2023-11-10 03:31:59,SWAP,0xa91f565a31408eacbba97db41cd01d4f17bde7c9aa3f2f150503972e49b0f735,122,269,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x0b85b3000bef3e26e01428d1b525a532ea7513b8,1196280607,-565653482789145248,16916937577054076524,0,1723243116376034177076222389974834,199757.0,,,,
18538879,2023-11-10 03:31:59,SWAP,0xc6252e1052a686ca29c1bbec53d12a8147cd467e9fe8f3827cd6ba3fd801aaa6,140,324,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x09be6c3b67ecfe325ffc724a332d776d7a703497,-197162050,93319966522917204,16916937577054076524,0,1723243553208803412459066537285781,199757.0,,,,
18538881,2023-11-10 03:32:23,SWAP,0xdb74cd3033c2f3c8d9990e42f1398613ea9ed59132cb343b763142ab6a5052c0,11,79,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,-107859852677,51058895103311549489,16917315859604460549,0,1723482560027384659412303459677860,199760.0,,,,
18538881,2023-11-10 03:32:23,SWAP,0x3d63ede9a2ce0b2bc384de7d4055b521ef6c2de754e1c5c457c29e310a15b705,22,150,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2495550970,-1180327345022018926,16917315859604460549,0,1723477032249367891856155787876342,199760.0,,,,
18538881,2023-11-10 03:32:23,SWAP,0xb082e89c3f4011ad8b7c35eef2c62261cdd65f2150292754f32bd6eb3d36c41b,109,697,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-133044587343,63000000000000000000,16917315859604460549,0,1723771930009312896372955585283062,199763.0,,,,
18538884,2023-11-10 03:32:59,SWAP,0xaedff518d20198f423dc0774223f404e397f5e26516c1086a356e6d4fabe0d10,87,170,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-633225607,299900000000000000,16917315859604460549,0,1723773333816268571084933176699606,199763.0,,,,
18538885,2023-11-10 03:33:11,SWAP,0x93efe478d0355c3deea181a59069aba7e8c1a94e1783ada220097fdf0f7e0d7f,137,293,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,9735000000,-4605899614419477623,16917315859604460549,0,1723751763197962213716144405118519,199763.0,,,,
18538887,2023-11-10 03:33:35,SWAP,0x389951ea9c7d7b841831fd471015dfcecf44bdeae2cf1deeb60404061099e9c7,20,103,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x089bf34290ff2767fbd1cda881566c76415a9c00,-997479333,472402236041267621,16917315859604460549,0,1723753974473536841987568239597970,199763.0,,,,
18538888,2023-11-10 03:33:47,SWAP,0xeccf7954aad5e2b6480e75f39dad9ef8166832029be54a914110b8ebe005bbf4,106,186,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x33bb457a7aa8a5e2b3e5ab0ec7edee42aabb80d8,-6360301121,3012241759284907047,16917315859604460549,0,1723768074526667412124056497119134,199763.0,,,,
18538889,2023-11-10 03:33:59,SWAP,0x1f193082195166d652fb7956025b49e56298837026a5cd3a19206b74815fb3dc,0,2,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2494079668,-1180022332316445375,16917315859604460549,0,1723762548177103976446628230644254,199763.0,,,,
18538889,2023-11-10 03:33:59,SWAP,0x95d0e88f39db2407b67f2c44098e16b965e50f86fafbba0f8de1b54b9b344dbb,121,95,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,20000000000,-9462313722528438523,16917315859604460549,0,1723718233716370903345928114476415,199763.0,,,,
18538891,2023-11-10 03:34:23,SWAP,0xe46274a2d905d88a52545f098d180d9afa5c662269d4f35d7e16dfce30384b38,112,335,,0xf1645de0e8a40e99ebdfd0d03b0a1f5dab6a9976,0x6c6bc977e13df9b0de53b251522280bb72383700,-235673278958,111643277646032207872,16917315859604460549,0,1724240826613049206440993040917835,199769.0,,,,
18538892,2023-11-10 03:34:35,BURN,0x1dd269eb2ba586a4d125bf046ba23985a0425263eae2d55efe16792722a5ed66,120,293,294.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,101631850939,0,16917315859604460549,0,1724240826613049206440993040917835,199769.0,505826.0,200070.0,202860.0,17245010185412580
18538892,2023-11-10 03:34:35,COLLECT,0x1dd269eb2ba586a4d125bf046ba23985a0425263eae2d55efe16792722a5ed66,120,297,298.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,101788660158,71343087287790089,16917315859604460549,0,1724240826613049206440993040917835,199769.0,505826.0,200070.0,202860.0,
18538892,2023-11-10 03:34:35,SWAP,0x8b9a269e61800bb31f4b8c2f31d8499e46a1faf3f4bedbee22e711d95cc4372c,140,335,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1045524224,-494940502069811814,16917315859604460549,0,1724238508678758784350970420198653,199769.0,,,,
18538894,2023-11-10 03:34:59,SWAP,0x419c83161d3cd3eb0111a242b6b7325324661395fa4e1a5951cc4b6a360a3d8e,102,164,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,628240185,-297401854575278482,16917315859604460549,0,1724237115869009183524888486267641,199769.0,,,,
18538895,2023-11-10 03:35:11,SWAP,0xecd553a247c1bb30312324c1b2cb85f87a687c9175698585f13eac658e818439,42,202,,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,4000000000,-1893543853438270712,16917315859604460549,0,1724228247913750020959919698312350,199769.0,,,,
18538895,2023-11-10 03:35:11,SWAP,0x56be8d9dfe5d09d03a9c8c7ac906ba39a18ff2ca97d8afef804176c75286be75,143,470,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,200000000,-94676681389254499,16917315859604460549,0,1724227804518381531666857411270526,199769.0,,,,
18538895,2023-11-10 03:35:11,BURN,0x7f26dfd785efff6b87fbd6a97d50a4949d4d4a4b74464804e89cb98295429a8a,156,504,505.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,224702605967,0,16917315859604460549,0,1724227804518381531666857411270526,199769.0,493820.0,199880.0,202580.0,38940525380283476
18538895,2023-11-10 03:35:11,COLLECT,0x7f26dfd785efff6b87fbd6a97d50a4949d4d4a4b74464804e89cb98295429a8a,156,508,509.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,225093281643,174677439820302452,16917315859604460549,0,1724227804518381531666857411270526,199769.0,493820.0,199880.0,202580.0,
18538896,2023-11-10 03:35:23,SWAP,0x0e6f8009dc1f0b2ea33d20667bc854642f36e47874df301f04a2c7246a70ff9c,0,2,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,208203125000,-98533501565211835413,16917315859604460549,0,1723766346664198589931560786127970,199763.0,,,,
18538897,2023-11-10 03:35:35,SWAP,0xd1b8bd9af7a6d95fe31c6f74ab320698f7d88b1c87807fd72f7ba9d1eed8980c,0,2,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,330288976025,-156203282673212648253,16916937577054076524,0,1723034797274742130514621864035958,199755.0,,,,
18538900,2023-11-10 03:36:11,SWAP,0x137cf1948d3d29247ee971894976359684d693e073376b905c262d8c28b0bf0e,2,15,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,5000000000,-2363626996399351515,16916937577054076524,0,1723023727551103270763689267703288,199755.0,,,,
18538900,2023-11-10 03:36:11,SWAP,0xfe1b8280c35e3576847a69cba084bc6d76c3e0b27fccc9cb991986e2a322a81e,7,43,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,109604409441,-51805159527597241912,16916937577054076524,0,1722781105174598373193678387041963,199752.0,,,,
18538902,2023-11-10 03:36:35,SWAP,0x46e83d4f4db5a0e7159c45edfb3f0e258a4644c67acc936ab227745880b91c3e,81,81,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b,-226380818,107092235821500899,16916937577054076524,0,1722781606475656234444452094912422,199752.0,,,,
18538904,2023-11-10 03:36:59,SWAP,0xa01e512aafaf5cde48fb03f5088a87af17c5d6247c2a39f9354a1335b71b1145,1,5,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,3000000000,-1417763085762336767,16916937577054076524,0,1722774966576226809231622600317787,199752.0,,,,
18538904,2023-11-10 03:36:59,SWAP,0x8a84ac14e3d7724f88ce4a19c4a157a2f7bd183c18e9e5a27dee4ed7e0449f07,90,120,,0x03f911aedc25c770e701b8f563e8102cfacd62c0,0x3d3fc7a26e3445300a6537f0426ea16cd427f723,-8042760263,3804737967439226502,16916937577054076524,0,1722792776636436414240640544466877,199752.0,,,,
18538905,2023-11-10 03:37:11,SWAP,0x1681b252209549868de147eba0c7d3364833bd56d6b0244c08d296638d228327,5,27,,0xbc2c6cd5013585ac720160efcb1feced30837177,0xbc2c6cd5013585ac720160efcb1feced30837177,117962656686,-55740190285294924642,16913274001287417163,0,1722531715089036454718670103455394,199749.0,,,,
18538906,2023-11-10 03:37:23,SWAP,0x7a4a4376ef876b188a2a4f7fa1bcd5c66ddb3892b9dfec365c2bd3d998ba52a1,3,17,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,144140625000,-68086978798512860275,16913274001287417163,0,1722212769968124723975064785400130,199745.0,,,,
18538907,2023-11-10 03:37:35,SWAP,0x37ed91e83b4502d5fc622d571bf987e4de90dfc5152883c68ed6ca97097cff2a,5,34,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,135715577405,-64084239167046338612,16913274001287417163,0,1721912575191232724515086062723422,199742.0,,,,
18538907,2023-11-10 03:37:35,SWAP,0x83a643e95caee7ba139d3fbbedf91f9005c04ea068ab589bdc456a75d755572f,132,205,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,312577302,-147571703231656775,16913274001287417163,0,1721911883909646128417669520930318,199742.0,,,,
18538907,2023-11-10 03:37:35,SWAP,0x6411aba5c97d832fa2239e04bc283440179f181b0e7ae53c522b9db37b0b6206,138,234,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xe37e799d5077682fa0a244d46e5649f71457bd09,3000859488,-1416737744093016671,16913274001287417163,0,1721905247375039017471741227335805,199742.0,,,,
18538907,2023-11-10 03:37:35,SWAP,0xacb5d02f5c13b4a2d9bbaa7221b34f44e918aded2a9199508d83f083469a1773,177,343,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x8243fcc4d3c8ec76ba15a7b87397d8caf9c5e67b,-3755452758,1774765313053092289,16913274001287417163,0,1721913556889148422202168782901743,199742.0,,,,
18538908,2023-11-10 03:37:59,SWAP,0x1b03ecaa606fd2dd338692e7945c75a5bb37911bc2bdafa3e35b6211acc9d06d,1,5,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,111328125000,-52551984437870997421,16895144630895102101,0,1721667330493012143000824809339345,199739.0,,,,
18538909,2023-11-10 03:38:11,SWAP,0x804aeb398275c60d9b9b043d2ffdbd59b15fdeb62cd63876600ac43ec79d251b,3,13,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,172656250000,-81471934276383292575,16895144630895102101,0,1721285275660679004192514340637071,199734.0,,,,
18538910,2023-11-10 03:38:23,SWAP,0x8b231a903b5f98b61297f90dc898237fb1332689ccbbda9898a0ced5ea8896cc,0,2,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,296474699172,-139814270578644298333,16879934343689885095,0,1720629425846969010304473063658844,199727.0,,,,
18538910,2023-11-10 03:38:23,SWAP,0xd0b2b05897e470a85ee5eaa9936272ee0269b6b0046c71e0600c42d88488a35b,96,383,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-1335079347,630000000000000000,16879934343689885095,0,1720632381355236816105281176567037,199727.0,,,,
18538911,2023-11-10 03:38:35,SWAP,0x7c08abc768c3b1ee526f61aafd5ba2de8693cafbbd9e3212b238b453e8b4cfef,94,286,,0x1d94bedcb3641ba060091ed090d28bbdccdb7f1d,0x9008d19f58aabd9ed0d60971565aa8510560ab41,-9454289338,4461371510809628160,16879934343689885095,0,1720653310911404992474576506527993,199727.0,,,,
18538915,2023-11-10 03:39:23,SWAP,0xa3382468ff6b004f9be251ae94178eea69255f3426546c2346a36d53f71ad16a,0,2,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,242187500000,-114137108873729421381,16879934343689885095,0,1720117593578230852803818113982285,199721.0,,,,
18538916,2023-11-10 03:39:35,SWAP,0x32ef5b9cd9d7d1a1eb9335649d69faf849dea0f2f1b87365954b14436edb8b9a,12,70,,0xbc2c6cd5013585ac720160efcb1feced30837177,0xbc2c6cd5013585ac720160efcb1feced30837177,58230324547,-27431945415264918621,16855034383535383728,0,1719988827518318327413580310119848,199719.0,,,,
18538917,2023-11-10 03:39:47,BURN,0xa02e8bfd6b2af392a16bc4adc5dcf6ebfc81c7833ab3ff254076c7ff662e291e,57,89,90.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,73895412509,0,16855034383535383728,0,1719988827518318327413580310119848,199719.0,552197.0,200510.0,201700.0,28892121199986980
18538917,2023-11-10 03:39:47,COLLECT,0xa02e8bfd6b2af392a16bc4adc5dcf6ebfc81c7833ab3ff254076c7ff662e291e,57,93,94.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,74689113507,412581971716465890,16855034383535383728,0,1719988827518318327413580310119848,199719.0,552197.0,200510.0,201700.0,
18538918,2023-11-10 03:40:11,SWAP,0xf0f94f5ae33c6e3de71e1b925f6b75db3b816a7350c03ffde4161349bab55dc0,97,104,,0x1111111254eeb25477b68fb85ed929f73a960582,0x2ff45e654929b8eb049e52b55f1178e76528f45f,-466099484,219780000000000000,16855034383535383728,0,1719989860091659833453309831211159,199719.0,,,,
18538919,2023-11-10 03:40:23,SWAP,0x3a64d5455a37c8635c81c3934066426eb42610257f61157243803b2568d55b1f,0,2,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,-275019733297,129726083621762076107,16879934343689885095,0,1720598450998666974545256479682247,199727.0,,,,
18538919,2023-11-10 03:40:23,SWAP,0x71bd73422ce7e15886c091c7a8b25ce08169be968c61f775dc58ef6ffd4ece78,145,515,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-6357760,3000000000000000,16879934343689885095,0,1720598465072515868858593661172286,199727.0,,,,
18538920,2023-11-10 03:40:35,SWAP,0x598c2cec970212c36b00b8f99aa5e057cdffc434bf4dad843b5e48e47d022efa,73,223,,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xa8f308ab910027c5245dcfb9a5eca02444a35499,-1102509686,520235670000000000,16879934343689885095,0,1720600905645252206144646510632967,199727.0,,,,
18538920,2023-11-10 03:40:35,SWAP,0x9992ed20cc10fd5e74272721ccaae2eb75fdf5ee5b8051e1bdec946142eb0ce1,91,279,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xba3c775f34402b870cbe50cb6209c16577d3828d,-7935506974,3744531083105064449,16879934343689885095,0,1720618472300133432856041850507524,199727.0,,,,
18538922,2023-11-10 03:40:59,SWAP,0x85c77f04f2de4aff89e38d74ce1590fbff16befbea399b4365e23e4961953d7c,0,2,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-240526327596,113533544018073731072,16895144630895102101,0,1721150824822700785445327018234059,199733.0,,,,
18538923,2023-11-10 03:41:11,SWAP,0xa1be6d2ab58468c2d91c833c7a6d7593ce8d382fce5b09106592a263b032cd7c,181,616,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-1058945283,500000000000000000,16895144630895102101,0,1721153168352459275941557934058034,199733.0,,,,
18538925,2023-11-10 03:41:35,SWAP,0x3122af9fe180d7027d99241858d30366f6d19538251bc23f4ba4c1ba0de965f8,139,370,,0x1111111254eeb25477b68fb85ed929f73a960582,0xf11aece59d2e3959b625bbd664e4a8400e941fb9,-15883833209,7500000000000000000,16895144630895102101,0,1721188321298836633385021671417661,199733.0,,,,
18538926,2023-11-10 03:41:47,SWAP,0xef90d4614c3d19fc6c05999a8fdd946422ee2d1698373d999d57283bb2fada64,150,415,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xd7a91a5a397ba3bdbfd56bc509c9013363cc74a3,-1976723932,933387411965465113,16895144630895102101,0,1721192696141188916376555951004394,199733.0,,,,
18538928,2023-11-10 03:42:11,SWAP,0xfb41ec659deefdb990b98f99fba085b9252bf2c4d3301ba3286245546f276491,78,232,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-68835712712,32506430179401400320,16895144630895102101,0,1721345055714124357860072642907206,199735.0,,,,
18538931,2023-11-10 03:42:47,SWAP,0x1f24b7a8cf0f31b01fc9131df1e7e73ea349282f78766e90e01ca780ebb71e56,22,95,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,520200000,-245431081615692658,16895144630895102101,0,1721343904788574733276809716030093,199735.0,,,,
18538932,2023-11-10 03:42:59,SWAP,0xb24795be7beb0fa23f10eb47d08c6ccd940ea9ec939e54667d13e10e1ad4da35,27,113,,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0xa88800cd213da5ae406ce248380802bd53b47647,830397604,-391782061132903273,16895144630895102101,0,1721342067564124292653222848156310,199735.0,,,,
18538935,2023-11-10 03:43:35,SWAP,0x61841e6e7f1fccb9a653e4e29cb404dfb452cf225d4eba99e7eaa85ae64dc542,73,231,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1ae169e4e3f823687e40a8b22cda1cd1b4c8aa90,-6008000000,2837433412361135066,16895144630895102101,0,1721355366783403499764144695135206,199735.0,,,,
18538937,2023-11-10 03:43:59,SWAP,0x42741ffa99baed6424ad9f5511046939437d5dec8172be96269fbf48b491d90f,114,295,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xe37e799d5077682fa0a244d46e5649f71457bd09,8000000000,-3774420028950057321,16895144630895102101,0,1721337667002195121535774514919818,199735.0,,,,
18538937,2023-11-10 03:43:59,SWAP,0xf75a4fe68765d21883c3d1ee04bdbb3a50d76297eeab4357effed928b1aa54cb,116,306,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1048355831,-494611153357745650,16895144630895102101,0,1721335347570565756486333282509873,199735.0,,,,
18538938,2023-11-10 03:44:11,SWAP,0xd91fe16cf82bb4bc42df8c5beb3a2f1638e9e496fe9ff3ff8ab748cfcc243208,83,84,,0xe592427a0aece92de3edee1f18e0157c05861564,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,-17891951338,8450000000000000000,16895144630895102101,0,1721374953223484245872635759935052,199736.0,,,,
