block_number,block_timestamp,tx_type,transaction_hash,transaction_index,log_index,reserve,owner,amount,liquidator,debt_asset,debt_amount,atoken
52007440,2024-01-06 13:07:31,AAVE_WITHDRAW,0x2255face0760e5cb1bac4a2b7d8af79d1cfc39b757718afd10825bc313e7d946,48,240,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,10000002,,,,
52007441,2024-01-06 13:07:33,AAVE_SUPPLY,0x75bc58bfd21b47dd6c3d5e0da9e9ce1f4542b2575dc2a5a8090f7cf6f7872c89,46,211,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x3caec1b35c38fde81b58f4beef61472daf3b8f68,10811273,,,,
52007522,2024-01-06 13:10:25,AAVE_WITHDRAW,0xab86989d6257800874dba6a7f93df45919c9e8ea4ff619b7d3f4e46c4438597d,32,159,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x62b3e98afa30f94f382856a71d811ac41f5211a7,20247816,,,,
52007753,2024-01-06 13:18:35,AAVE_WITHDRAW,0x9c2be6327d203023e1a8877c974a7e12ac2e2c472445c63d8e391bfa67e2d244,39,195,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x62b3e98afa30f94f382856a71d811ac41f5211a7,20247816,,,,
52007755,2024-01-06 13:18:39,AAVE_REPAY,0xc0c51c76e65dacbc88cef9cfb3330f57465723af433b9d2fd3d2c441034dad94,77,275,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x475b3328c5134e67192df2cdc31bb4e2b5b59dd3,198490683,,,,0.0
52007904,2024-01-06 13:24:29,AAVE_SUPPLY,0xe539ebd49f905e35fe01985a62fb67e32c0f9a0b9d60549251e42ea2f9d95361,77,354,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x08894d75106cbd412de6fd19c658b145ea1f0beb,17222502,,,,
52007912,2024-01-06 13:24:45,AAVE_WITHDRAW,0xe1ebc2f87032b752d1c787049318ac13e3c304ea5588d716290d94f0b3ce8515,34,143,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x62b3e98afa30f94f382856a71d811ac41f5211a7,20247816,,,,
52008009,2024-01-06 13:28:11,AAVE_WITHDRAW,0x72156f4ea66d94356b8235b603e484fc45cc429408d503475a60cb07f16bdbf0,46,356,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x78f8bd884c3d738b74b420540659c82f392820e0,17222511,,,,
52008080,2024-01-06 13:30:43,AAVE_SUPPLY,0x71abecdcc3798c4a6dc0edb65363963cfd7c422ead29468b23931c2dcf0a12c1,110,456,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008080,2024-01-06 13:30:43,AAVE_SUPPLY,0xb12428fc170e55c00bac064a099fcbada6e5fb6c00530b81103d9d2c121d70a7,181,812,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe3e5e1946d6e4d8a5e5f155b6e059a2ca7c43c58,1000000,,,,
52008102,2024-01-06 13:31:29,AAVE_WITHDRAW,0x10c92c0f3de69fc4a6bebfb435a921e61a8ef3ca453472299c0c31a8f63a7df0,35,226,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008109,2024-01-06 13:31:43,AAVE_SUPPLY,0xf1d01d0bca3abd68f6790ab0483ce3299c549139dae166a345310636165456f5,48,284,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008121,2024-01-06 13:32:09,AAVE_WITHDRAW,0xc83027d8229badcf835803e8a1c2d0016fc0877b5882b2342271603b99ae9db6,69,279,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008125,2024-01-06 13:32:17,AAVE_WITHDRAW,0x169af129b07b37ff036dc707963202e6b75b222353a1dd36407c0dc8fba50466,62,285,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x68fe90813d94afe1e895ee34f924fbfc25e4665e,100000000,,,,
52008136,2024-01-06 13:32:41,AAVE_SUPPLY,0x10614b673116c54c5f5338c88f4fbba63ca8b8a8cd26269f87d3af7933207fa3,41,190,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008143,2024-01-06 13:32:55,AAVE_WITHDRAW,0xa90b2201f7be2d1b898c05216dd008edeaf670bfd6af7a6936460742cc629475,40,181,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008157,2024-01-06 13:33:25,AAVE_REPAY,0x7e45a0d905d08c91a29faf3deca436eeeaf32fa6bf63e3b8a8433f1d85322afd,54,273,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x34f96c533e62b26df1f3dda4d2bd71b3b6a68e58,8679632281,,,,0.0
52008163,2024-01-06 13:33:39,AAVE_SUPPLY,0xc4b3557ac45728cae7775325a05d160b8fe19e2491b324aeef3ec6316520f3d6,54,292,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008170,2024-01-06 13:33:53,AAVE_SUPPLY,0x891fb3928764cf07785398457bed70371decf916699d375a7e8cb1e79a571713,51,233,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe3e5e1946d6e4d8a5e5f155b6e059a2ca7c43c58,99999999,,,,
52008179,2024-01-06 13:34:13,AAVE_WITHDRAW,0x6dc7c2072e9edf58b8acd13fb14357d03505a0a5ec0742d602d6627c9764e45c,38,183,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008187,2024-01-06 13:34:29,AAVE_SUPPLY,0x483a9e767456cc2ecd0f2feb89cbe52095eeafc4ecce8385117264acd11f24f2,80,273,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008193,2024-01-06 13:34:43,AAVE_WITHDRAW,0x41d4a0ee80d6334c03ceb456aac9738b51888a4d2edfa061014ac05a9ee4588a,71,347,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008201,2024-01-06 13:34:59,AAVE_SUPPLY,0x6feb719ca79e4ed3a04cc61b18696fde5ef08fbf8f9b5fda28fe6df9fd9929d5,13,55,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008207,2024-01-06 13:35:11,AAVE_WITHDRAW,0x290748a2b0c9285f305e172f99fefb245f410069ac41a42b44dd2d4b3d85e828,21,71,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008236,2024-01-06 13:36:13,AAVE_SUPPLY,0xc34079c36a3f5a6c9f91b00b36567c8347d7e1f7c16093711dc510a61d6b5ada,32,124,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008287,2024-01-06 13:38:01,AAVE_WITHDRAW,0x8e9aebf6e402f61cea1f48db2988a06d92d081d2a82326cc7cddc71db7d53732,22,92,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008299,2024-01-06 13:38:27,AAVE_SUPPLY,0x1ac76e3e22fa54d8717a2082f33eea8bc992942ec8f127442d79b1c3b5ab1cac,61,326,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008302,2024-01-06 13:38:33,AAVE_SUPPLY,0x7f7e9f3e52db04977b924683700f0be2371d468c20ca7ba12a7f3c95edaf0e68,53,232,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x08894d75106cbd412de6fd19c658b145ea1f0beb,17223214,,,,
52008308,2024-01-06 13:38:47,AAVE_WITHDRAW,0x0e86ecf19225ae2dcb74f601c6009f2af88096427e526a1d403cade42c3211cd,55,228,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008358,2024-01-06 13:40:33,AAVE_SUPPLY,0x267830e9454720d312904e163d049faf50d781f9082efd06bd919c4eca062c56,61,284,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xbc33c283a37d46aba17bc5f8c27b27242688dec6,1857356072,,,,
52008361,2024-01-06 13:40:39,AAVE_WITHDRAW,0x32a41e3290d05d0139a8439fa91235bf6d16a754dea8a2346fadc97549e4e558,57,239,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x752ff531cb8a0383c20803590e9696052e661fee,53839653,,,,
52008370,2024-01-06 13:40:59,AAVE_SUPPLY,0x1e1df1fb068550722bdafd6e395268a3a639f7c4b1c2fd36dba812c9798fc56d,39,140,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008385,2024-01-06 13:41:31,AAVE_WITHDRAW,0x1627b9ba7f9a57c6ade50d81b7afa74100b889b7145058c6f3aee446a0e323df,95,482,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008400,2024-01-06 13:42:03,AAVE_SUPPLY,0xd6ebcb69777d46f9e7d4bb0a65dd842ed718036e8a9fc6784606d8c8af5ce535,29,140,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008417,2024-01-06 13:42:39,AAVE_WITHDRAW,0x802378029b62bc58de6434e549ae1b8d138a62fce73cb910c293dea75ec3be85,74,394,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008417,2024-01-06 13:42:39,AAVE_SUPPLY,0xe1a37ff89e31ac7cadb7d0409a776bc3a578893283bc1db5583f1c124d7b34ee,93,487,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe3e5e1946d6e4d8a5e5f155b6e059a2ca7c43c58,5000000,,,,
52008424,2024-01-06 13:42:53,AAVE_SUPPLY,0xda0e2ec5e0ebde590c062deb8e40f23f0f4a30546fd61f00a454e695f3881c83,28,307,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008511,2024-01-06 13:45:58,AAVE_BORROW,0x23e0026dbc9ebc626c4e6f2c62df96aa026c24aa046d00168b0ab93bc89ad7dd,47,229,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb7c24dba7dc04e72ea458a1a22aff4a6e08b2d5b,350000000,,,,
52008562,2024-01-06 13:47:54,AAVE_BORROW,0x20ea150a1647335ab0aa4cd16d4364dec3480c922f94403e3183383296359ba1,75,328,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc242e56009bc2dfc748cd94d71610d4ee8955aa4,68000000,,,,
52008565,2024-01-06 13:48:06,AAVE_SUPPLY,0xa812a2c6814cfb68bda69cce223e0c1b672aefcce8831bec00ce6cdefb2e0e20,109,952,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd2e504d8c2e9f4cc3b0361ec7b2eb0dedc22a8e5,112198082,,,,
52008576,2024-01-06 13:48:50,AAVE_WITHDRAW,0xc8c69f2e1b4e9f54f43e07ac28408c10f2ce3c356a31c84c2d57cb7292bcb9bc,101,448,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008625,2024-01-06 13:50:36,AAVE_WITHDRAW,0xca6b63e6dd49b19778d6965c7a03bf70b3bd6ddbcdd694ec7998000abb12804f,155,625,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x781b1dd216e4aece8528fa6555ac18e6a2e59581,31079391,,,,
52008667,2024-01-06 13:52:04,AAVE_SUPPLY,0xac5dc8b1310e7dd0b8fafcb80c74875604278a13dd9f3e183bc60ff11d372d83,37,201,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008694,2024-01-06 13:53:02,AAVE_WITHDRAW,0xf042a22db0f2e3743b306eb3387ab7396b484c5dbb94d90594925e1b6c57a328,40,162,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008699,2024-01-06 13:53:12,AAVE_WITHDRAW,0xa9d053aa2348ceeb2414ad73e84362433b4762bfb9d117d5b630c5f7b1125b65,73,292,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x1dc6074361a3cddee55a61c92bcf7de1667e1096,1500000000,,,,
52008707,2024-01-06 13:53:36,AAVE_SUPPLY,0xed1eba60864aa5040f213e2720ced9c1ff93cb25936b5be208c4381d13633565,46,254,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52008738,2024-01-06 13:54:42,AAVE_SUPPLY,0x2d2ce3e156b74a11f53ad6b4e65eeb82f50a786a7ed9fde9245c466654db8aab,16,70,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,82041198,,,,
52008856,2024-01-06 13:58:53,AAVE_WITHDRAW,0x0210334f2d8dc0abaae9246553485f5f8bbb6db1d98face19601168e5a659cd8,53,239,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa78a4e27d1efc956cb1503678e728cc1a98a3434,3000000000,,,,
52008861,2024-01-06 13:59:03,AAVE_BORROW,0x940d0df45ee36d66bea34cc2e04a6abfc3e231b0fd4df2c4b02a8d99ac509f32,77,347,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x48e7d74810b0950ef03232468ec294a1a14e2e23,2883693886,,,,
52009055,2024-01-06 14:05:55,AAVE_WITHDRAW,0xbfd637e472a7e1945e329ae8eee04c8977dfcf59976f54c7cf01c77ba0d7ed60,44,156,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x301f221bc732907e2da2dbbfaa8f8f6847c170c3,10710000,,,,
52009055,2024-01-06 14:05:55,AAVE_WITHDRAW,0xbfd637e472a7e1945e329ae8eee04c8977dfcf59976f54c7cf01c77ba0d7ed60,44,185,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x301f221bc732907e2da2dbbfaa8f8f6847c170c3,10710000,,,,
52009055,2024-01-06 14:05:55,AAVE_WITHDRAW,0xbfd637e472a7e1945e329ae8eee04c8977dfcf59976f54c7cf01c77ba0d7ed60,44,216,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x6d6caeecc22340bd4f98a34b642edb403b451dbf,543222,,,,
52009274,2024-01-06 14:13:43,AAVE_WITHDRAW,0x633ba45a0a8437367ba1a403b785a5aceb160998a45fae4e6d9f392e10644603,49,190,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52009317,2024-01-06 14:15:15,AAVE_WITHDRAW,0x22036d59583e0f6705babdb34c0fe75437fb2c9f9d802a386689e6dd4392211e,44,156,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x680b6f38bb2f9422641ba929c62ecf69560574c3,3000000000,,,,
52009337,2024-01-06 14:16:06,AAVE_SUPPLY,0xc216bda5eeb42e436f1bc044df6d5be57c1230802030fa3d4045ebf5ed243f2f,112,420,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52009343,2024-01-06 14:16:18,AAVE_SUPPLY,0x19eb48ea8bad0d085c888fc68ceecddf0f8dff0148398eb009f1d13f0e2afa83,92,515,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2c616f5dc3d482010d870d8a01b72cbb1711254a,1517540065,,,,
52009367,2024-01-06 14:17:34,AAVE_WITHDRAW,0x1fe6e83100049d5c7f7d82e614d37e0d603c427034b0c7b771174df11acd523b,137,614,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x680b6f38bb2f9422641ba929c62ecf69560574c3,3000000000,,,,
52009434,2024-01-06 14:20:14,AAVE_SUPPLY,0x9ab4b7100a0608cb6511575861e4f80f581587ccd49c1713c1b96bd3af6015f4,77,283,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xacb93ba77be6ec24a81dda53b841ab934de0e120,1469665053,,,,
52009447,2024-01-06 14:20:42,AAVE_SUPPLY,0x45569728424093cdd031ad97665d51566eca1bab148d3a95cb574489a2e0676b,85,361,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb0ef10adaf15c2c450765114d64e09f8b4363873,6334111,,,,
52009453,2024-01-06 14:20:54,AAVE_WITHDRAW,0x763e21e4a9109332d999797d8deb104ca1a0a672252daa1098216ce4756d6eb3,46,161,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x301f221bc732907e2da2dbbfaa8f8f6847c170c3,8460482,,,,
52009453,2024-01-06 14:20:54,AAVE_WITHDRAW,0x763e21e4a9109332d999797d8deb104ca1a0a672252daa1098216ce4756d6eb3,46,193,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x301f221bc732907e2da2dbbfaa8f8f6847c170c3,8460482,,,,
52009453,2024-01-06 14:20:54,AAVE_WITHDRAW,0x763e21e4a9109332d999797d8deb104ca1a0a672252daa1098216ce4756d6eb3,46,217,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x895612715f6debe8389b28ea4bba01fd0403f895,495349,,,,
52009467,2024-01-06 14:21:24,AAVE_WITHDRAW,0xc798264c3c87279f3616dc527b72196a6539d92ad4826d063cfb1d17226a8669,40,196,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9f593ecb8542e097f8272cad20fe21cfd82f3da6,300150000,,,,
52009477,2024-01-06 14:21:46,AAVE_REPAY,0xc986e9a345459ced1faaaa33b09ac58ca86407a7e01d31eed830a118a7783b96,51,275,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb7c24dba7dc04e72ea458a1a22aff4a6e08b2d5b,350002503,,,,0.0
52009480,2024-01-06 14:21:52,AAVE_WITHDRAW,0x2b472777d85431bd085c1048689d2ac2697538bf8c9d94004d905e2dce0c26fd,34,151,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52009490,2024-01-06 14:22:14,AAVE_REPAY,0xb056ea52dd9e76f36cf6a0b153cf8494f66e1570dfbf361423f605a89600d03c,111,453,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x48e7d74810b0950ef03232468ec294a1a14e2e23,999928223,,,,0.0
52009498,2024-01-06 14:22:30,AAVE_SUPPLY,0x3201d1eafe7a822fccc0756c2655dbdb6c8b791e8823466ff43a67cdb256580e,60,324,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x89b2e06447c04197bbd3ca39102872a57e0f7f7d,15264099,,,,
52009512,2024-01-06 14:23:00,AAVE_WITHDRAW,0x99e74c009ebce8c22ea2410f34fe36b77d9b7455d6c6e98da953dc790137251c,54,724,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x08894d75106cbd412de6fd19c658b145ea1f0beb,17223319,,,,
52009549,2024-01-06 14:24:18,AAVE_REPAY,0xcd58a9d2f243619075c6e3643f0a6831e9e30de6a14f77366d51a290ca5356bc,134,1023,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x48e7d74810b0950ef03232468ec294a1a14e2e23,1883779862,,,,0.0
52009560,2024-01-06 14:24:43,AAVE_REPAY,0x8f004ea3a7f16dada52ac650767cc77051b9d9d2722912d515798a638f4b3530,62,247,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8e4829007de029a6c76c6b371939047ea123e4fa,1591205110,,,,0.0
52009626,2024-01-06 14:27:03,AAVE_REPAY,0x1655f315ea7eaf1c0cc140bf001769aeeb44dd666aef18fcf850a9d273076f4b,56,260,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x3f231c95803acdd4eb43b58b456aef56447ea07b,1591199328,,,,0.0
52009629,2024-01-06 14:27:09,AAVE_SUPPLY,0xd1b1466bd427230c8f177fd7d5e461f17947198d4fbe00e9efd12de185b4abc3,90,338,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0c4c285ac429817917fa06cc33831c6e3778bdcc,47170000,,,,
52009695,2024-01-06 14:29:29,AAVE_WITHDRAW,0x0f9472583f7d31be108e6f99edac3b7f315c00c2b769ae84cc267c6c1c81a9e1,76,360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x4b70b0d455894e04c96d9f82b38f4d5e4bbc697c,5000000,,,,
52009723,2024-01-06 14:30:29,AAVE_SUPPLY,0x6578f90d65fce0866630b0f5d4a8b692042408e571ab576b34dd440d304833e9,62,426,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52009739,2024-01-06 14:31:03,AAVE_WITHDRAW,0x1f1df76e3d7f79d1b4c1fdbe9bd7f104b2d6c0d8cbf3e5f323e0f440eff6a961,62,343,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52009755,2024-01-06 14:31:37,AAVE_WITHDRAW,0x1f7b97460205808bb67c61f3c8e48ba37122267b111b362c819cc37ecd8378a9,53,362,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,16008000,,,,
52009768,2024-01-06 14:32:05,AAVE_WITHDRAW,0x3167c3f792a5771b5ecf1a0f6c78cbacc0452cc9af85ea952085bc57a521feb8,96,399,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,16008000,,,,
52009821,2024-01-06 14:33:57,AAVE_SUPPLY,0x93fffe32866004370ab4c8944c12ec6062ce72439bae7609f6f1c3f5e6cbf510,88,423,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x94294e3f1051a8585d2650d27a7d0a7b83aba934,1077607,,,,
52009822,2024-01-06 14:33:59,AAVE_SUPPLY,0xafe57416599b04f4d7a35802a11851d46adfe665bc3a170379bf931dcf31af6c,46,165,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52009841,2024-01-06 14:34:41,AAVE_WITHDRAW,0x8cc27ee490d052f2b6e42c6d52865017370e3086ff918d720132159675c1ffd7,52,329,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x94294e3f1051a8585d2650d27a7d0a7b83aba934,1077607,,,,
52009855,2024-01-06 14:35:09,AAVE_WITHDRAW,0x284e8129a252132fb4636af4fbef7229a6f6a4052b13a896ab93e8914bbbee94,48,237,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52009856,2024-01-06 14:35:13,AAVE_REPAY,0x111dc05e8e98164f4a54e8105076b342d72809180bc8417b48055a7dc7c8f394,90,438,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x94294e3f1051a8585d2650d27a7d0a7b83aba934,414,,,,0.0
52009869,2024-01-06 14:35:39,AAVE_REPAY,0x3547c3bf0c526d722e5c1a5ae7ae3a0249d147822cf04ce162296f7c46a84fb6,74,300,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x573155f11be29e87dff1d8510f2676769dad0c0a,995884679,,,,0.0
52009878,2024-01-06 14:35:59,AAVE_SUPPLY,0xbb7f10ea82fd19aefbceefc8752deb720d9c014cf5ab4ea728f9c6f4ab4115df,85,384,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x5dcad8c4ba35406c6e8eb292fe6b414a11b8b0ec,10532930,,,,
52009920,2024-01-06 14:37:29,AAVE_SUPPLY,0xc99e50df1173fcb82eadee460618c9e107eacbf14c4e5c28ebfd540dab4516fb,127,618,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc210c03d86298c964432fbd4f841833407db4e82,5743129,,,,
52009964,2024-01-06 14:39:01,AAVE_REPAY,0xd8650975513f39d330b782e6e14e3ab5812dd31e76145f664d7cb1f104c944cf,45,167,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x6e960f08ef967b2154f7137f6f46d614b21272f2,1591201257,,,,0.0
52009982,2024-01-06 14:39:39,AAVE_SUPPLY,0xc1a4dd89d7c94ae99f4cff9b10ee32e1696e119fcb105dbe713f0a4cdb0a9b9f,59,300,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52010011,2024-01-06 14:40:41,AAVE_WITHDRAW,0x58eda04ec8bb38a3047a3af3c97b5c5d0be87d83392578360bedcdf47abed836,64,303,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,20897299081,,,,
52010038,2024-01-06 14:41:43,AAVE_WITHDRAW,0x87948ecc67a84fe00238145126d16ffdd7496bf80eb1139668499b614eb37285,73,476,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa5f49655e6814d9262fb656d92f17d7874d5ac7e,5039436,,,,
52010067,2024-01-06 14:42:45,AAVE_WITHDRAW,0x13b97e342ade61440813667f701c06710ea1a17ad669a123b187ab2d96314477,43,151,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52010122,2024-01-06 14:44:41,AAVE_BORROW,0xd17d1bd62e464c3bfd52d56c1e6aa2dabb0d2a6b7d59bfb5150dbd7c9f119dd6,53,208,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x3fc585c08b89537c332f7d890ad2c560ccad3be8,1000000000,,,,
52010132,2024-01-06 14:45:03,AAVE_SUPPLY,0xeccd8fb25ccf7e4be86308b3bd97dce64819e78f3526c6ddae9f6bfa4c8c6a69,44,218,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x43d2c6cfbdd5ed179b2213160d37f0383547fbb3,24700190000,,,,
52010179,2024-01-06 14:47:15,AAVE_BORROW,0xdb5825694e81c70034330b1cda77ea7fb852dac6a2558068e3370d8dc62d247e,56,245,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x840202a698838eaa75756114227378b6b2439d7d,100000000,,,,
52010200,2024-01-06 14:47:59,AAVE_SUPPLY,0x527474957439fc87157ae92f024b34cb7d694307bf36597e2e7978d245ee7659,97,1476,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x840202a698838eaa75756114227378b6b2439d7d,100000000,,,,
52010236,2024-01-06 14:49:15,AAVE_WITHDRAW,0x2be9024a4718e7debc91d9024d655d6d71ad029a1dc75bd02291aaa7d86ba7a7,75,315,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,100000018,,,,
